time,jpos0,jpos1,jpos2,jpos3,jpos4,jpos5,jpos6,jpos7,jpos8,jpos9,jpos10,jpos11,jpos12,jpos13,jpos14,jpos15,runlevel,sublevel,last_seq,type0,type1,pos0,pos1,pos2,pos3,pos4,pos5,ori0,ori1,ori2,ori3,ori4,ori5,ori6,ori7,ori8,ori9,ori10,ori11,ori12,ori13,ori14,ori15,ori16,ori17,ori_d0,ori_d1,ori_d2,ori_d3,ori_d4,ori_d5,ori_d6,ori_d7,ori_d8,ori_d9,ori_d10,ori_d11,ori_d12,ori_d13,ori_d14,ori_d15,ori_d16,ori_d17,pos_d0,pos_d1,pos_d2,pos_d3,pos_d4,pos_d5,encVals0,encVals1,encVals2,encVals3,encVals4,encVals5,encVals6,encVals7,encVals8,encVals9,encVals10,encVals11,encVals12,encVals13,encVals14,encVals15,dac_vals0,dac_vals1,dac_vals2,dac_vals3,dac_vals4,dac_vals5,dac_vals6,dac_vals7,dac_vals8,dac_vals9,dac_vals10,dac_vals11,dac_vals12,dac_vals13,dac_vals14,dac_vals15,Tau0,Tau1,Tau2,Tau3,Tau4,Tau5,Tau6,Tau7,Tau8,Tau9,Tau10,Tau11,Tau12,Tau13,Tau14,Tau15,mpos0,mpos1,mpos2,mpos3,mpos4,mpos5,mpos6,mpos7,mpos8,mpos9,mpos10,mpos11,mpos12,mpos13,mpos14,mpos15,mvel0,mvel1,mvel2,mvel3,mvel4,mvel5,mvel6,mvel7,mvel8,mvel9,mvel10,mvel11,mvel12,mvel13,mvel14,mvel15,jvel0,jvel1,jvel2,jvel3,jvel4,jvel5,jvel6,jvel7,jvel8,jvel9,jvel10,jvel11,jvel12,jvel13,jvel14,jvel15,jpos_d0,jpos_d1,jpos_d2,jpos_d3,jpos_d4,jpos_d5,jpos_d6,jpos_d7,jpos_d8,jpos_d9,jpos_d10,jpos_d11,jpos_d12,jpos_d13,jpos_d14,jpos_d15,grasp_d0,grasp_d1,grasp_d2,grasp_d3,grasp_d4,grasp_d5,grasp_d6,grasp_d7,grasp_d8,grasp_d9,grasp_d10,grasp_d11,grasp_d12,grasp_d13,grasp_d14,grasp_d15,encoffsets0,encoffsets1,encoffsets2,encoffsets3,encoffsets4,encoffsets5,encoffsets6,encoffsets7,encoffsets8,encoffsets9,encoffsets10,encoffsets11,encoffsets12,encoffsets13,encoffsets14,encoffsets15,jac_vel0,jac_vel1,jac_vel2,jac_vel3,jac_vel4,jac_vel5,jac_vel6,jac_vel7,jac_vel8,jac_vel9,jac_vel10,jac_vel11,jac_f0,jac_f1,jac_f2,jac_f3,jac_f4,jac_f5,jac_f6,jac_f7,jac_f8,jac_f9,jac_f10,jac_f11
1698698833.0406945,1.0689170360565186,1.8826614618301392,-0.03276088461279869,0.0,0.7854006886482239,-6.698358902212931e-06,0.4999760389328003,0.5000441074371338,1.0545026063919067,1.833009123802185,-0.03030146099627018,0.0,0.7853996753692627,-1.2830005289288238e-05,-0.5000317692756653,-0.4999714493751526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005780340638011694,-0.0004009217082057148,-0.0005541308782994747,0.0,-0.002158217132091522,-0.008070666342973709,0.007962053641676903,-0.01342218928039074,0.007446180563420057,-0.0015016983961686492,-0.001657575136050582,0.0,-0.00032342050690203905,-0.0026822981890290976,-0.004232915583997965,0.0039048108737915754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698833.203634,1.071506381034851,1.8820797204971313,-0.03330019861459732,0.0,0.7854045629501343,-2.971454887301661e-05,0.500024676322937,0.5000836253166199,1.055088758468628,1.832892656326294,-0.030418308451771736,0.0,0.7853968739509583,-5.808191417600028e-06,-0.5000091195106506,-0.4999821186065674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017781103029847145,-0.005299089010804892,-0.0048901899717748165,0.0,8.527081809006631e-05,-0.010824102908372879,0.020001258701086044,0.004071277566254139,0.0011206273920834064,-0.0006420520949177444,-4.144718695897609e-05,0.0,-0.0007696975371800363,-0.0010227339807897806,0.0002042057749349624,0.0020592615474015474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698833.3665774,1.074289083480835,1.8814631700515747,-0.03387465700507164,0.0,0.7854087352752686,5.0604463467607275e-05,0.499916672706604,0.5000686049461365,1.0557527542114258,1.8327653408050537,-0.030554238706827164,0.0,0.7854010462760925,-7.37678783480078e-06,-0.5000253915786743,-0.49998727440834045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00253704353235662,0.0018960235174745321,0.001152152894064784,0.0,-3.3955297112697735e-05,0.017711244523525238,-0.02356330119073391,-0.016438564285635948,0.00837031751871109,-0.0011945815058425069,-0.002092597773298621,0.0,0.000376939307898283,-0.0017067460576072335,-0.004701478406786919,-0.0011119177797809243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698833.5288072,1.0766539573669434,1.8809194564819336,-0.03437812253832817,0.0,0.7854199409484863,4.0034701669355854e-05,0.4999227523803711,0.5002097487449646,1.0565568208694458,1.832607388496399,-0.030716780573129654,0.0,0.7854021191596985,-5.12686438014498e-06,-0.5000267624855042,-0.49998363852500916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027324341237545013,-0.005653632339090109,-0.005591845605522394,0.0,0.002476175781339407,0.014018671587109566,-0.01812816597521305,0.009690449573099613,0.008435596711933613,-0.0011609559878706932,-0.001983871916308999,0.0,0.0010164586128666997,-1.6847179722390138e-05,-0.0033933052327483892,-6.83909238432534e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698833.6909533,1.0801056623458862,1.8801430463790894,-0.035105444490909576,0.0,0.7854019403457642,-4.3024952901760116e-05,0.5000198483467102,0.5001005530357361,1.057149887084961,1.8324909210205078,-0.03083743527531624,0.0,0.7854008674621582,-7.0084479375509545e-06,-0.5000239610671997,-0.4999878704547882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02289860136806965,-0.006625396199524403,-0.005722471978515387,0.0,-0.001630894374102354,-0.0201423317193985,0.022968556731939316,0.004354167263954878,0.007887710817158222,-0.0011370775755494833,-0.0019734699744731188,0.0,0.0003503222542349249,-0.001601214287802577,-0.004380806349217892,-0.001033941749483347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698833.854094,1.0826963186264038,1.879552960395813,-0.03566060960292816,0.0,0.7854065895080566,-3.412577279959805e-05,0.5000385046005249,0.5001028776168823,1.05792236328125,1.8323367834091187,-0.030993392691016197,0.0,0.7853976488113403,-1.0018913599196821e-05,-0.5000203847885132,-0.4999643862247467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022036530077457428,-0.006928537972271442,-0.006359828170388937,0.0,0.00026029659784398973,-0.009818107821047306,0.023850632831454277,0.003838000586256385,0.003358265617862344,-0.0010535393375903368,-0.0005175478290766478,0.0,-0.0008388209389522672,-0.0010494546731933951,0.0008734251605346799,0.004086178727447987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698834.0150723,1.0853571891784668,1.8789453506469727,-0.0362311415374279,0.0,0.7854170799255371,5.1041228289250284e-05,0.49990615248680115,0.5001620054244995,1.0585976839065552,1.8322049379348755,-0.031131839379668236,0.0,0.7853993773460388,-1.051359413395403e-05,-0.5000261068344116,-0.49997618794441223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016736557707190514,-0.00191398651804775,-0.002641733968630433,0.0,0.0017051647882908583,0.016898827627301216,-0.0221108328551054,-0.0032825965899974108,0.006195139605551958,-0.0012549622915685177,-0.0013851304538547993,0.0,-0.0002573056844994426,-0.002134684007614851,-0.0033535349648445845,0.0030827377922832966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698834.1816401,1.0891271829605103,1.8780747652053833,-0.037050697952508926,0.0,0.7854017615318298,-4.7329565859399736e-05,0.5000230669975281,0.5001088976860046,1.059053897857666,1.8321154117584229,-0.031224925071001053,0.0,0.7854011058807373,-3.1288395803130697e-06,-0.5000162720680237,-0.4999900460243225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02473173476755619,-0.007227067835628986,-0.006325094494968653,0.0,-0.001892889617010951,-0.022135358303785324,0.025526056066155434,0.004701573867350817,0.006404540501534939,-0.0007971132872626185,-0.0016114122699946165,0.0,0.0006686277338303626,-5.001489262212999e-05,-0.0019810800440609455,-0.0030151242390275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698834.3435423,1.092151403427124,1.8773781061172485,-0.03771183267235756,0.0,0.7854076623916626,4.439143231138587e-05,0.4999372959136963,0.5000692009925842,1.059382438659668,1.832049012184143,-0.03129084035754204,0.0,0.7853983640670776,-8.257905506070529e-07,-0.5000026226043701,-0.4999964237213135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005843764171004295,-0.0001716467522783205,-0.00014327262761071324,0.0,0.00014179172285366803,0.018681462854146957,-0.02159542217850685,-0.012103274464607239,0.0008459351374767721,-0.00016743056767154485,-0.00017152541840914637,0.0,-9.34784623041196e-07,4.6306149670272134e-06,1.4604056559619494e-05,-1.9914337826776318e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698834.5063848,1.096500277519226,1.876345157623291,-0.03868801146745682,0.0,0.7854213714599609,2.993079397128895e-05,0.49996697902679443,0.5002471208572388,1.059464454650879,1.8320327997207642,-0.03130745887756348,0.0,0.7853982448577881,-3.903522269865789e-07,-0.5000012516975403,-0.4999983012676239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03782682865858078,-0.010850789025425911,-0.009670152328908443,0.0,0.0032867772970348597,0.01720539666712284,-0.013302240520715714,0.02265910990536213,0.00043059245217591524,-8.520940173184499e-05,-8.718974277144298e-05,0.0,-4.4524463760353683e-07,2.2047929633117747e-06,6.966565706534311e-06,-9.506191418040544e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698834.6680868,1.1005061864852905,1.8754112720489502,-0.03958110511302948,0.0,0.7854206562042236,6.365645822370425e-05,0.4998852014541626,0.5001978874206543,1.0608974695205688,1.83175528049469,-0.031606655567884445,0.0,0.7854118943214417,-1.4568270671588834e-05,-0.5000851154327393,-0.4999580979347229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02005140297114849,-0.002562741981819272,-0.0033433567732572556,0.0,0.002083112020045519,0.021028900519013405,-0.02796334959566593,-0.003660590620711446,0.026578903198242188,-0.00354362721554935,-0.006379731465131044,0.0,0.00378808518871665,0.00037744842120446265,-0.01290757767856121,-0.0008940970874391496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698834.8326285,1.1040364503860474,1.8745815753936768,-0.04037560150027275,0.0,0.7854062914848328,2.069102083623875e-05,0.49989235401153564,0.5001089572906494,1.0628905296325684,1.8313498497009277,-0.03201449289917946,0.0,0.7853919863700867,-2.194636908825487e-05,-0.5000312328338623,-0.499934583902359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007373870816081762,0.0016994354082271457,0.0008734750445000827,0.0,-0.003979052416980267,-0.0070828627794981,-0.0014288516249507666,-0.03445739299058914,0.002344555454328656,-0.0022341522853821516,0.0002928161120507866,0.0,-0.003232724731788039,-0.004214299842715263,0.0006493687978945673,0.008923029527068138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698834.9953647,1.1073062419891357,1.873781442642212,-0.04114001989364624,0.0,0.7854100465774536,-6.531606777571142e-05,0.5000505447387695,0.5002188086509705,1.066609501838684,1.8312561511993408,-0.03289186209440231,0.0,0.7853940725326538,-2.6683763280743733e-05,-0.5000466108322144,-0.49981436133384705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04434525966644287,-0.013650534674525261,-0.012697616592049599,0.0,2.4739387299632654e-05,-0.027416227385401726,0.037993889302015305,0.023307785391807556,0.001921729533933103,-0.004320928826928139,0.00241005327552557,0.0,-0.004824026022106409,0.0035097962245345116,0.022114187479019165,0.01202852837741375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698835.1613588,1.1116960048675537,1.872738242149353,-0.04214749485254288,0.0,0.7854128479957581,7.997883221833035e-05,0.4998705983161926,0.5001041889190674,1.0698190927505493,1.8315340280532837,-0.03372907266020775,0.0,0.7854203581809998,-4.213717329548672e-05,-0.500159740447998,-0.49987274408340454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038527834694832563,0.0019502463983371854,0.0016115930629894137,0.0,7.804902270436287e-05,0.02785690315067768,-0.0388190820813179,-0.023110782727599144,0.03821713849902153,0.005020734388381243,-0.01107676699757576,0.0,-0.0017380404751747847,-0.01584424450993538,-0.02155233547091484,0.019923068583011627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698835.3231263,1.1147053241729736,1.8720003366470337,-0.04285935312509537,0.0,0.7854021191596985,-5.8912257372867316e-05,0.5000330805778503,0.5001299977302551,1.0737709999084473,1.831934928894043,-0.03475583344697952,0.0,0.7854089736938477,1.2632867765205447e-05,-0.5000120401382446,-0.4998954236507416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02890215814113617,-0.008477791212499142,-0.007897376082837582,0.0,-0.0020513918716460466,-0.02788633294403553,0.03257419914007187,0.005085508804768324,0.008808203972876072,-0.00019210227765142918,-0.0012339373352006078,0.0,0.0019444557838141918,0.014320514164865017,0.02173866145312786,-0.02124309167265892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698835.484523,1.1191275119781494,1.8709102869033813,-0.04391660541296005,0.0,0.785415530204773,-3.0512492230627686e-05,0.5000573396682739,0.5002180933952332,1.0772345066070557,1.8323267698287964,-0.035680484026670456,0.0,0.7854090332984924,1.3112197848386131e-05,-0.5000131130218506,-0.49989429116249084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04155450314283371,-0.013667691498994827,-0.012890277430415154,0.0,0.0028582171071320772,-0.0036915040109306574,0.02080918289721012,0.02695397101342678,0.009167706593871117,1.4204832950781565e-05,-0.0013792398385703564,0.0,0.001974822022020817,0.014590578153729439,0.02176518552005291,-0.021715551614761353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698835.6490216,1.1223180294036865,1.8701263666152954,-0.044678714126348495,0.0,0.7854254245758057,5.839021105202846e-05,0.4999011754989624,0.500282347202301,1.0802749395370483,1.8326772451400757,-0.03650292754173279,0.0,0.7853909730911255,-3.866528277285397e-05,-0.5000496506690979,-0.4998977482318878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03485414385795593,-0.008202855475246906,-0.008244293741881847,0.0,0.0032009691931307316,0.020460478961467743,-0.026568496599793434,0.01341060921549797,0.005588908679783344,-0.0012770987814292312,-0.00040320298285223544,0.0,-0.006784849334508181,-0.013651794753968716,-0.0004628908936865628,0.01681867055594921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698835.8124428,1.1262750625610352,1.8691434860229492,-0.045640476047992706,0.0,0.785422146320343,2.944506377389189e-05,0.4999760687351227,0.5002488493919373,1.0846867561340332,1.833198070526123,-0.03771521896123886,0.0,0.7854180932044983,-4.147932122577913e-05,-0.5001624822616577,-0.49987369775772095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03707011044025421,-0.01089488249272108,-0.010536089539527893,0.0,0.004144612234085798,0.017991241067647934,-0.011989746242761612,0.023738330230116844,0.038912463933229446,0.005677474662661552,-0.011972645297646523,0.0,-0.0031340622808784246,-0.015988366678357124,-0.020690355449914932,0.01911897584795952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698835.9785316,1.1294318437576294,1.868363618850708,-0.046406202018260956,0.0,0.7854012250900269,-6.099926395108923e-05,0.5000371336936951,0.500129222869873,1.0888632535934448,1.833656668663025,-0.03885355591773987,0.0,0.7853867411613464,-5.409297955338843e-05,-0.5000756978988647,-0.4998016655445099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028524935245513916,-0.008395050652325153,-0.008110135793685913,0.0,-0.002226912882179022,-0.028920186683535576,0.03415072709321976,0.004963042214512825,0.0019425875507295132,-0.0038991894107311964,0.0023204681929200888,0.0,-0.009184399619698524,-0.011455762200057507,0.009752286598086357,0.03445485979318619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698836.1410704,1.133529543876648,1.8673244714736938,-0.04742801561951637,0.0,0.7854205965995789,3.175195161020383e-05,0.49997657537460327,0.5002488493919373,1.0918567180633545,1.8340067863464355,-0.039694491773843765,0.0,0.785429835319519,3.800067861448042e-05,-0.500053882598877,-0.4999719262123108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03658005967736244,-0.01116653811186552,-0.010459763929247856,0.0,0.003395916661247611,0.018425947055220604,-0.013078688643872738,0.022667134180665016,0.02990778163075447,0.005894323345273733,-0.009797903709113598,0.0,0.008647494949400425,0.018477296456694603,0.0045524644665420055,-0.034283798187971115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698836.303242,1.1374775171279907,1.866341233253479,-0.048402633517980576,0.0,0.7854002118110657,-1.1641666787909344e-05,0.4999512732028961,0.500083863735199,1.0960032939910889,1.8344638347625732,-0.040858712047338486,0.0,0.7853980660438538,-6.1595237639267e-05,-0.5001262426376343,-0.499784380197525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010101791471242905,-0.0010702457511797547,-0.0012062605237588286,0.0,-0.003904178040102124,-0.0161969643086195,0.013871309347450733,-0.02329537272453308,0.018052881583571434,-2.3462569515686482e-05,-0.00403212383389473,0.0,-0.008768937550485134,-0.016261307522654533,0.0027064913883805275,0.033616598695516586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698836.4651563,1.1407124996185303,1.8655017614364624,-0.0492342934012413,0.0,0.785408616065979,-7.056674803607166e-05,0.5000647902488708,0.5002187490463257,1.0991164445877075,1.8347976207733154,-0.04173606261610985,0.0,0.7853862047195435,-5.5296706705121323e-05,-0.5000784397125244,-0.49979814887046814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043271299451589584,-0.013515590690076351,-0.013541590422391891,0.0,-8.611743396613747e-05,-0.02974947728216648,0.04267297312617302,0.02289305068552494,0.0019420443568378687,-0.003975635394454002,0.0023396627511829138,0.0,-0.009211107157170773,-0.011577608063817024,0.009020325727760792,0.03584512323141098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698836.6278653,1.1448042392730713,1.8644661903381348,-0.050266414880752563,0.0,0.785404622554779,2.429875712550711e-05,0.4998818635940552,0.500114381313324,1.1032969951629639,1.835268497467041,-0.04294503852725029,0.0,0.7854416370391846,1.9422954210313037e-05,-0.5001393556594849,-0.49995484948158264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00724593922495842,0.0012323014670982957,0.0008990098722279072,0.0,-0.004022027365863323,-0.007367037236690521,-0.004215394612401724,-0.03385937586426735,0.04496290162205696,0.0075835264287889,-0.014592238701879978,0.0,0.010310716927051544,0.01195681281387806,-0.017488062381744385,-0.012006718665361404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698836.7906065,1.1479542255401611,1.8636373281478882,-0.051095347851514816,0.0,0.7854083180427551,-7.175849168561399e-05,0.5000680088996887,0.5002185106277466,1.1064683198928833,1.8356095552444458,-0.043865449726581573,0.0,0.7854319214820862,2.1960588583169738e-06,-0.5001226663589478,-0.49998006224632263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04300583153963089,-0.013478158041834831,-0.013718186877667904,0.0,-0.00010008407843997702,-0.030258920043706894,0.043703410774469376,0.02279764413833618,0.043431151658296585,0.00830442551523447,-0.015449401922523975,0.0,0.004809243138879538,-0.0020962159615010023,-0.021433521062135696,-0.018240435048937798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698836.9515347,1.1521518230438232,1.8625526428222656,-0.05218793451786041,0.0,0.7854065895080566,-5.638086440740153e-05,0.5000603199005127,0.5001386404037476,1.110804796218872,1.8360623121261597,-0.045130982995033264,0.0,0.7854176759719849,-4.560226443572901e-05,-0.5001640319824219,-0.4998779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027283405885100365,-0.008181649260222912,-0.009253289550542831,0.0,0.0003344851138535887,-0.021194202825427055,0.04064898192882538,0.005609879270195961,0.0377112552523613,0.00521807000041008,-0.012497168965637684,0.0,-0.0027389004826545715,-0.017352139577269554,-0.0210595540702343,0.01979290507733822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
